,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
2511,Kuku Automotives Battery Operated Rickshaw,"Kuku Automotives' battery-operated rickshaw is an eco-friendly, cost-effective, and efficient solution for urban and semi-urban transportation. Powered by a high-performance lithium-ion or lead-acid battery, it offers a range of 80-120 km per charge with a top speed of 25-40 km/h. Designed for durability, it features a sturdy build, spacious and comfortable seating, a smart digital dashboard, and low maintenance costs. With a full charge taking just 4-6 hours, this electric rickshaw ensures smooth, emission-free rides while reducing operational expenses, making it an ideal choice for sustainable and affordable commuting.",Yes,Battery Operated Rickshaw,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3243/kuku-automotives-battery-operated-rickshaw-1348774767.avif,Auto Rickshaws,₹1.62 Lakh,4-Seater/Electric,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/kuku-automotives/battery-operated-rickshaw/4-seaterelectric
2512,Kuku Automotives Atlantis Container,"The Kuku Automotives Atlantis Container is a compact, electric three-wheeler cargo vehicle with a 400 kg payload capacity. It runs on a 60V, 120 Ah battery, delivering 1 hp and a top speed of 25 km/h, with a 6-7 hour charging time. Measuring 2,800 mm long, 1,000 mm wide, and 1,800 mm high, it features automatic transmission, a sturdy box body, and a stable suspension system.",Yes,Atlantis Container,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3244/kuku-automotives-atlantis-container-1977402530.png,Auto Rickshaws,₹1.45 Lakh,Electric/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/atlantis-container/electriccargo
2513,Kuku Automotives Auto Rickshaw,"The Kuku Automotives 4-Seater Electric Auto Rickshaw features a 1 hp BLDC motor, a 48V battery with a range of up to 100 km per charge, and a top speed of 25 km/h. It has a gross vehicle weight of 300 kg, drum brakes, and leaf spring suspension. Charging time is 7-8 hours, and it operates with automatic transmission. This eco-friendly vehicle is designed for urban and short-distance travel.",Yes,Auto Rickshaw,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3245/kuku-automotives-auto-rickshaw-465385207.png,Auto Rickshaws,₹1.60 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/auto-rickshaw/4-seaterelectric
2514,Kuku Automotives Fast Food Cart,"The Kuku Automotives Fast Food Cart features a 1 hp, 1500-watt brushless DC motor and a 130 Ah battery, offering a range of 80-100 km on a full charge. With a gross vehicle weight (GVW) of 650 kg and a payload capacity of 500 kg, it is designed for urban food vendors. The cart charges in 7-8 hours and operates with automatic transmission, making it a sustainable and efficient solution for food service on the go.",Yes,Fast Food Cart,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3246/kuku-automotives-fast-food-cart-380282291.png,Auto Rickshaws,₹2.20 Lakh,Electric/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/fast-food-cart/electriccargo
2515,Kuku Automotives Battery Operated Food Cart,"The Kuku Automotives Battery Operated Food Cart is an affordable electric three-wheeler with a decent range and load capacity, making it ideal for mobile food businesses. It’s a practical, eco-friendly alternative to traditional fuel-based carts.",Yes,Battery Operated Food Cart,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3247/kuku-automotives-battery-operated-food-cart-1401715244.png,Auto Rickshaws,₹2.10 Lakh,2700/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/battery-operated-food-cart/2700cargo
2516,Kuku Automotives Atlantis Cycle Stand,"The Kuku Automotives Atlantis Cycle Stand is a versatile and eco-friendly three-wheeler designed for cargo transportation. Built for efficiency, it offers a cost-effective solution for businesses needing last-mile delivery. Its compact design makes it ideal for urban and semi-urban areas, ensuring smooth maneuverability even in tight spaces. With an electric powertrain, it provides a sustainable alternative to fuel-based cargo vehicles.",Yes,Atlantis Cycle Stand,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3249/kuku-automotives-atlantis-cycle-stand-2104802340.png,Auto Rickshaws,₹1.25 Lakh,Electric/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/atlantis-cycle-stand/electriccargo
2517,Kuku Automotives Ice Cream Cart,"The Kuku Automotives Ice Cream Cart is a compact and eco-friendly electric three-wheeler designed for mobile ice cream vending. With a focus on efficiency and sustainability, it offers a smooth and quiet ride, making it ideal for urban and semi-urban areas. Its electric powertrain ensures low running costs, while the spacious cargo area allows for adequate storage of ice cream and refrigeration equipment. Designed for street vendors and small businesses, it provides an affordable and convenient solution for mobile food sales.",Yes,Ice Cream Cart,0.0,Kuku Automotives,https://images.91trucks.com/auto-rickshaws/models/285/3250/kuku-automotives-ice-cream-cart-1367966358.png,Auto Rickshaws,₹1.60 Lakh,Electric/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kuku-automotives/ice-cream-cart/electriccargo
2518,Komaki CAT 3.0,"The Komaki CAT 3.0 is a durable electric three-wheeler designed for urban cargo transport, with a 500 kg payload capacity. It runs on a 72V, 60Ah graphene battery, offering a 120-180 km range per charge with a 4-5 hour charging time. Key features include a mid-drive motor, triple-disc brakes, telescopic shock absorbers, digital cluster, cruise control, and anti-theft lock. Priced at ₹1.06 lakh (ex-showroom), it provides a reliable and eco-friendly solution for businesses.",Yes,CAT 3.0,0.0,Komaki,https://images.91trucks.com/auto-rickshaws/models/286/3238/komaki-cat-30-1661822618.png,Auto Rickshaws,₹1.06 Lakh,Electric/Loader,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/komaki/cat-30/electricloader
2519,Komaki Super E Auto,"The Komaki Super E Auto is an electric three-wheeler designed for urban and semi-urban transport. Powered by a 1000W motor with a 24-tube, 50A controller, it offers a range of 110-120 km per charge. Features like alloy wheels, anti-theft lock, hydraulic suspension, and central locking enhance comfort and security. Its 33-inch differential and flexible charging options make it a practical, eco-friendly choice for daily commutes.",Yes,Super E Auto,0.0,Komaki,https://images.91trucks.com/auto-rickshaws/models/286/3242/komaki-super-e-auto-6799418.png,Auto Rickshaws,₹1.10 Lakh,4-Seater/Electric,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/komaki/super-e-auto/4-seaterelectric
2520,Komaki CAT 3.0 NXT,"The Komaki CAT 3.0 NXT is a versatile electric three-wheeler designed for cargo and passenger transport. It offers Graphene and LIPO4 battery options, delivering a 180-200 km range per charge. With a mid-drive motor, triple-disc brakes, telescopic suspension, and a 500 kg payload capacity, it ensures efficiency and safety. Features like parking assist, cruise control, and an iQ System dashboard enhance usability.",Yes,CAT 3.0 NXT,0.0,Komaki,https://images.91trucks.com/auto-rickshaws/models/286/3240/komaki-cat-30-nxt-1115742735.png,Auto Rickshaws,₹1.50 Lakh,Electric/Lipo4,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/komaki/cat-30-nxt/electriclipo4
2521,Komaki CAT 3.0 NXT,"The Komaki CAT 3.0 NXT is a versatile electric three-wheeler designed for cargo and passenger transport. It offers Graphene and LIPO4 battery options, delivering a 180-200 km range per charge. With a mid-drive motor, triple-disc brakes, telescopic suspension, and a 500 kg payload capacity, it ensures efficiency and safety. Features like parking assist, cruise control, and an iQ System dashboard enhance usability.",Yes,CAT 3.0 NXT,0.0,Komaki,https://images.91trucks.com/auto-rickshaws/models/286/3240/komaki-cat-30-nxt-1115742735.png,Auto Rickshaws,₹1.20 Lakh,Electric/Graphene,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/komaki/cat-30-nxt/electricgraphene
2522,Kaptech India Pratham,"The Kaptech India Pratham is an affordable and eco-friendly electric three-wheeler designed for urban passenger transport. With seating for four passengers, it provides a smooth and efficient ride for short-distance travel. Powered by a reliable electric motor, it ensures low running costs and zero emissions, making it an ideal choice for sustainable urban mobility. Its compact design allows for easy navigation in congested city streets, while its sturdy build ensures durability for daily operations. Perfect for last-mile connectivity, the Pratham offers a cost-effective and practical alternative to traditional auto-rickshaws.",Yes,Pratham,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3252/kaptech-india-pratham-153462139.png,Auto Rickshaws,₹1.30 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/pratham/4-seaterelectric
2523,Kaptech India Prime,"The Kaptech India Prime is an efficient and eco-friendly electric rickshaw designed for urban passenger transport. Equipped with a 1 hp electric motor and a 100 Ah battery, it provides a range of 70-80 km per charge with a top speed of 25 km/h, making it ideal for short-distance travel. Its compact dimensions and 180 mm ground clearance allow easy maneuverability in congested city streets. The telescopic hydraulic front suspension and leaf spring rear suspension ensure a comfortable ride, while drum brakes provide reliable stopping power. With a seating capacity for four passengers and a driver, the Kaptech Prime is a cost-effective and sustainable alternative to traditional auto-rickshaws, offering low maintenance and zero emissions for urban mobility.",Yes,Prime,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3254/kaptech-india-prime-90215356.png,Auto Rickshaws,₹1.40 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/prime/4-seaterelectric
2524,Kaptech India Yellow Battery Operated E-Rickshaw,"The Kaptech Yellow Battery Operated E-Rickshaw is an eco-friendly, cost-effective three-wheeler for urban transport. Powered by a 1 hp brushless DC motor and a 48V, 200 Ah battery, it offers a 70-80 km range per charge. With a D+4 seating capacity, leaf spring suspension, and drum brakes, it ensures a stable and comfortable ride, making it ideal for last-mile connectivity.",Yes,Yellow Battery Operated E-Rickshaw,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3260/kaptech-india-yellow-battery-operated-e-rickshaw-376243675.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/yellow-battery-operated-e-rickshaw/4-seaterelectric
2525,Kaptech India E-Rickshaw,"The Kaptech India Auto E-Rickshaw is a budget-friendly and eco-friendly electric three-wheeler designed for urban passenger transport. With seating for four passengers plus a driver, it provides a comfortable and efficient ride for short-distance travel. Powered by an electric motor, it offers a quiet and emission-free operation, making it an ideal choice for city commuting. Its compact design allows for easy navigation through crowded streets, while its durable build ensures reliability for daily use. Perfect for last-mile connectivity, this e-rickshaw is a cost-effective alternative to traditional fuel-powered auto-rickshaws.",Yes,E-Rickshaw,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3251/kaptech-india-e-rickshaw-1666487210.png,Auto Rickshaws,"₹90,000.00 ",4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/e-rickshaw/4-seaterelectric
2526,Kaptech India Passenger E Rickshaw,"The Kaptech India Passenger E-Rickshaw is an eco-friendly and cost-effective electric three-wheeler designed for urban and semi-urban passenger transport. With seating for a driver and four passengers, it provides a smooth and quiet ride, making it an ideal alternative to traditional fuel-powered rickshaws. Powered by a 1 hp BLDC motor and a 200 Ah battery, it offers a decent range of 70-80 km per charge and a top speed of 25 km/h. Its compact dimensions and 180 mm ground clearance allow for easy navigation through congested city streets. With low maintenance costs and zero emissions, the Kaptech Passenger E-Rickshaw is a practical choice for sustainable urban mobility.",Yes,Passenger E Rickshaw,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3253/kaptech-india-passenger-e-rickshaw-1558530522.png,Auto Rickshaws,"₹90,000.00 ",4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/passenger-e-rickshaw/4-seaterelectric
2527,Kaptech India Eco Friendly,"The Kaptech India Eco Friendly is a budget-friendly and sustainable electric rickshaw designed for urban and semi-urban passenger transport. Powered by a 1 hp BLDC motor and a 200 Ah battery, it offers a range of 70-80 km per charge with a top speed of 25 km/h, making it an ideal solution for short-distance travel. Its compact three-wheeler design allows easy maneuverability through congested city streets, while the low operating and maintenance costs make it a cost-effective option for drivers. With seating for a driver and four passengers, the Kaptech Eco Friendly provides an eco-conscious alternative to traditional fuel-powered rickshaws.",Yes,Eco Friendly,0.0,Kaptech India,https://images.91trucks.com/auto-rickshaws/models/287/3255/kaptech-india-eco-friendly-1058643801.png,Auto Rickshaws,"₹90,000.00 ",4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/kaptech-india/eco-friendly/4-seaterelectric
2528,JPS Fateh,"The JPS Fateh is a compact and eco-friendly three-wheeler cargo vehicle designed for urban transportation. Powered by a brushless DC motor, it offers a range of up to 80 km on a full charge with a 400 kg payload capacity, making it ideal for small businesses and last-mile deliveries. The vehicle features leaf spring suspension for stability, drum brakes for safety, and a handlebar steering system for easy maneuverability in congested areas. With its low operating cost, zero emissions, and efficient performance, the JPS Fateh Electric Loader is a cost-effective solution for sustainable urban logistics.",Yes,Fateh,0.0,JPS,https://images.91trucks.com/auto-rickshaws/models/288/3265/jps-fateh-547905618.jpg,Auto Rickshaws,₹1.55 Lakh,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jps/fateh/electricloader
2529,JPS Arjun Dlx E Auto,"The JPS Arjun DLX E-Auto is a designed for urban transport. Powered by a 1 HP motor with a 120 Ah battery, it reaches a top speed of 25 km/h. With a GVW of 575 kg, it ensures a stable ride using MacPherson strut front suspension, leaf spring rear suspension, and drum brakes. Its tubeless tyres, parking brakes, and handlebar steering make it a reliable, eco-friendly choice for city commuting.",Yes,Arjun Dlx E Auto,0.0,JPS,https://images.91trucks.com/auto-rickshaws/models/288/3266/jps-arjun-dlx-e-auto-770979241.jpg,Auto Rickshaws,₹1.35 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jps/arjun-dlx-e-auto/4-seaterelectric
2530,JPS Ecovat,"The JPS Ecovat is an electric three-wheeler cargo vehicle designed for urban goods transport. Powered by a 1 HP brushless DC motor with a 120 Ah battery, it offers a range of up to 80 km and a top speed of 25 km/h. With a 400 kg payload capacity, leaf spring suspension, and drum brakes, it ensures a stable and efficient ride. Built on a chassis with a deck body, it features handlebar steering and tubeless tyres.",Yes,Ecovat,0.0,JPS,https://images.91trucks.com/auto-rickshaws/models/288/3267/jps-ecovat-1580554575.png,Auto Rickshaws,₹1.30 Lakh,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jps/ecovat/electricloader
2531,JPS Arjun,"The JPS Arjun is an electric auto-rickshaw built for urban transport, seating driver + 4 passengers. Powered by a 1 HP brushless DC motor with a 120 Ah battery, it offers a 100-120 km range and a top speed of 25 km/h. With a 350 kg payload capacity, sturdy chassis, 90x90-12 tires, and a 43 mm shock absorber, it ensures a stable and comfortable ride. A digital speedometer provides clear driving information.",Yes,Arjun,0.0,JPS,https://images.91trucks.com/auto-rickshaws/models/288/3268/jps-arjun-528865015.png,Auto Rickshaws,₹1.25 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jps/arjun/4-seaterelectric
2532,JS Mobileon eJS 1000,"The JS Mobileon eJS 1000 is an electric three-wheeler designed for urban passenger transport. It features a 1,490 W BLDC motor with a 48V, 110-140 Ah battery, offering an 80-90 km range. It seats 4 passengers + driver and has a 329 kg kerb weight for easy maneuverability. Telescopic hydraulic front suspension, leaf spring rear suspension, and drum brakes ensure a smooth ride. Key features include a handlebar steering system and a driver information display, making it an efficient and eco-friendly city transport solution.",Yes,eJS 1000,0.0,JS Mobileon,https://images.91trucks.com/auto-rickshaws/models/289/3273/js-mobileon-ejs-1000-936992530.jpg,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/js-mobileon/ejs-1000/4-seaterelectric
2533,Jangid Dust Loader,"The Jangid Dust Loader is an electric three-wheeler designed for efficient urban waste and cargo transport. Powered by a 1 HP BLDC motor and a 48V, 120 Ah battery, it offers a range of 80-120 km per charge with a 6-8 hour charging time. It has a payload capacity of 800 kg and a GVW of 500 kg, making it ideal for light to medium-duty applications. Its compact design, 250 mm ground clearance, and helical spring hydraulic suspension ensure smooth operation in city environments. Drum brakes and parking brakes enhance safety.",Yes,Dust Loader,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3277/jangid-dust-loader-1157792698.png,Auto Rickshaws,₹1.50 Lakh,Electric/Cargo,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dust-loader/electriccargo
2534,Jangid DLX X3,"The Jangid DLX X3 is a compact and efficient electric e-rickshaw built for urban mobility, powered by a 1 HP motor and a 48V, 80 Ah battery that delivers a range of up to 150 km on a single charge. It features automatic transmission, drum brakes, and hydraulic suspension for a smooth ride, with a seating capacity for the driver plus four passengers. The DLX X3 has a sturdy chassis with a fully built day cabin, handlebar steering, and essential features like a driver information display, making it a practical and eco-friendly option for city transport.",Yes,DLX X3,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3281/jangid-dlx-x3-193029282.png,Auto Rickshaws,₹1.45 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-x3/4-seaterelectric
2535,Jangid DLX X1,"The Jangid DLX X1 is an electric e-rickshaw designed for urban transport, featuring a 48V battery, 1 HP motor, and a range of up to 80 km. It seats four passengers plus a driver, with a top speed of 23 km/h and a 7–8 hour charging time. Built for city roads, it includes drum brakes, hydraulic suspension, and automatic transmission, offering a smooth and eco-friendly ride.",Yes,DLX X1,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3279/jangid-dlx-x1-314305303.png,Auto Rickshaws,₹1.35 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-x1/4-seaterelectric
2536,Jangid DLX Prime E-Rickshaw,"The Jangid DLX Prime E-Rickshaw is a compact electric three-wheeler designed for urban passenger transport. It seats 4 passengers + driver and runs on a 1 HP motor, reaching a top speed of 23 km/h. Powered by a 100 Ah battery, it offers a 120 km range with a 3-4 hour charging time. With a GVW of 693 kg and 320 mm ground clearance, it ensures easy maneuverability. Drum brakes and hydraulic fork suspension provide a stable ride, while a handlebar steering system and driver display add convenience.",Yes,DLX Prime E-Rickshaw,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3274/jangid-dlx-prime-e-rickshaw-802021322.png,Auto Rickshaws,₹1.22 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-prime-e-rickshaw/4-seaterelectric
2537,Jangid DLX X2,"The Jangid DLX X2 is an electric three-wheeler for urban transport, powered by a 1 HP BLDC motor and 48V, 80 Ah battery, offering a 110 km range. It seats 4 passengers + driver with a GVW of 400 kg. A 350 mm ground clearance and compact design ensure easy city navigation, while durable 3.75x12 tires provide stability.",Yes,DLX X2,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3275/jangid-dlx-x2-2122217706.png,Auto Rickshaws,₹1.35 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-x2/4-seaterelectric
2538,Jangid LDR Super Cargo,"The Jangid LDR Super Cargo is a robust electric three-wheeler designed for urban cargo transport. It features a 1 HP BLDC motor with a 48V, 130 Ah battery, offering a range of 80 km per charge. With a payload capacity of 800 kg and a GVW of 500 kg, it is ideal for light to medium-duty deliveries. Its compact dimensions and 250 mm ground clearance ensure easy maneuverability in congested areas. Equipped with hydraulic front fork suspension, leaf spring rear suspension, and drum brakes, it provides a stable and efficient ride.",Yes,LDR Super Cargo,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3276/jangid-ldr-super-cargo-1606538239.png,Auto Rickshaws,₹1.60 Lakh,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/ldr-super-cargo/electricloader
2539,Jangid LDR Cargo Plus,"The Jangid LDR Cargo Plus is an electric three-wheeler designed for light cargo transport. Powered by a 1 HP BLDC motor, it offers a range of up to 120 km and charges in 4–5 hours. With a payload capacity of 350 kg and a top speed of 23 km/h, it's ideal for urban deliveries. The vehicle features a sturdy chassis with a deck body, 250 mm ground clearance, and a compact design for easy maneuvering in tight spaces.",Yes,LDR Cargo Plus,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3278/jangid-ldr-cargo-plus-1575998029.jpeg,Auto Rickshaws,₹1.00 Lakh,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/ldr-cargo-plus/electricloader
2540,Jangid DLX King X5,"The Jangid DLX King X5 is a compact electric e-rickshaw built for urban commuting, powered by a 1 HP motor and a 48V battery. With an automatic transmission, drum brakes, and a seating capacity for the driver plus four passengers, it offers a smooth and eco-friendly ride. The vehicle features a handlebar-type steering system, standard seating, and a driver information display for ease of use. Its fully built body on a chassis with a day cabin ensures durability, making it a practical and reliable choice for daily city transport.",Yes,DLX King X5,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3280/jangid-dlx-king-x5-108373364.png,Auto Rickshaws,₹1.35 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-king-x5/4-seaterelectric
2541,Jangid DLX X5,"The Jangid DLX X5 is a 4-seater electric e-rickshaw powered by a 1 HP BLDC motor and a 48V, 120 Ah battery, offering up to 110 km range on a single charge. With a top speed of 25 km/h, it features automatic transmission, drum brakes, and leaf spring suspension for smooth urban rides. Its compact build, driver info display, and fully built cabin make it a reliable and eco-friendly choice for city transport.",Yes,DLX X5,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3282/jangid-dlx-x5-780015205.png,Auto Rickshaws,₹1.45 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/jangid/dlx-x5/4-seaterelectric
2542,Jangid DLX SS PRO,"The Jangid DLX SS Pro is a practical electric e-rickshaw powered by a 48V BLDC motor with 1 HP, offering a top speed of 25 km/h and a range suited for city travel. It seats four passengers plus a driver, has a 500 kg GVW, and features drum brakes, leaf spring suspension, and a strong 3.75x12 tire setup—ideal for efficient urban transport.",Yes,DLX SS PRO,0.0,Jangid,https://images.91trucks.com/auto-rickshaws/models/290/3288/jangid-dlx-ss-pro-802149336.png,Auto Rickshaws,₹1.35 Lakh,2125/Electric,Electric,1 kW,https://www.91trucks.com/auto-rickshaws/jangid/dlx-ss-pro/2125electric
2543,Jitendra JET 650 Passenger,"The Jitendra JET 650 Passenger is an electric e-rickshaw ideal for city commuting, powered by a 48V BLDC motor and four 12V lead-acid batteries. It offers a range of 70–90 km, a top speed of 25 km/h, and seats up to four passengers plus a driver. With a GVW of 710 kg, it features an automatic transmission, drum brakes, MacPherson strut front suspension, and leaf spring with hydraulic shocks at the rear—delivering a smooth, eco-friendly ride.",Yes,JET 650 Passenger,0.0,Jitendra,https://images.91trucks.com/auto-rickshaws/models/291/3284/jitendra-jet-650-passenger-1674043383.png,Auto Rickshaws,₹1.55 Lakh,4-Seater/Electric,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/jitendra/jet-650-passenger/4-seaterelectric
2544,Jitendra JET 650 Cargo,"The Jitendra JET 650 Cargo is a compact electric three-wheeler designed for urban goods transport, powered by a 1.88 HP BLDC motor and a 48V, 120 Ah battery. It offers a range of 80 km, a payload capacity of 330 kg, and features automatic transmission, drum brakes, and leaf spring suspension for stable, efficient deliveries.",Yes,JET 650 Cargo,0.0,Jitendra,https://images.91trucks.com/auto-rickshaws/models/291/3283/jitendra-jet-650-cargo-1636219271.png,Auto Rickshaws,₹1.40 Lakh,Electric/Cargo,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/jitendra/jet-650-cargo/electriccargo
2545,Indo Wagen Q8 Base,"The Indo Wagen Q8 Base is a compact electric e-rickshaw designed for last-mile urban transport, powered by a 1 HP BLDC motor and an 80 Ah battery that delivers a range of up to 100 km per charge with a top speed of 25 km/h. It features a sturdy build with a fully built day cabin, accommodates four passengers plus driver, and offers 207 mm of ground clearance. With hydraulic suspension, drum brakes, and a GVW of 380 kg, it ensures a stable and comfortable ride.",Yes,Q8 Base,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3297/indo-wagen-q8-base-935649319.png,Auto Rickshaws,₹1.90 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-base/4-seaterelectric
2546,Indo Wagen Q8 Black,"The Indo Wagen Q8 Black is a stylish electric e-rickshaw with a 48V BLDC motor, 190 Ah battery, and a range of up to 100 km. It seats four passengers, reaches a top speed of 25 km/h, and features drum brakes, 90x90-12 tires, and 180 mm ground clearance—ideal for smooth urban commuting.",Yes,Q8 Black,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3303/indo-wagen-q8-black-268323719.jpg,Auto Rickshaws,₹1.95 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-black/4-seaterelectric
2547,Indo Wagen Q8 Super,"The Indo Wagen Q8 Super is a reliable and stylish electric rickshaw powered by a 48V BLDC motor, offering a range of 80–100 km. It seats 4 passengers, supports up to 380 kg, and features hydraulic suspension, drum brakes, and added comforts like a remote lock and music system—perfect for smooth, eco-friendly city rides.",Yes,Q8 Super,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3307/indo-wagen-q8-super-1789690677.png,Auto Rickshaws,₹1.30 Lakh,4-Seater/Electric,Electric,1 kW,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-super/4-seaterelectric
2548,Indo Wagen Q8 MAX,"The Indo Wagen Q8 Max is an electric e-rickshaw designed for urban transport, powered by a 48V BLDC motor with a top speed of 25 km/h and a range of 80–100 km. It seats four passengers plus the driver and features drum brakes, hydraulic suspension, and a fully built day cabin for a smooth and comfortable ride.",Yes,Q8 MAX,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3285/indo-wagen-q8-max-865298980.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-max/4-seaterelectric
2549,Indo Wagen Q8,"The Indo Wagen Q8 is a compact electric e-rickshaw powered by a 48V BLDC motor, offering a top speed of 25 km/h and a range of 80–100 km. It seats four passengers plus the driver and features drum brakes, front hydraulic shockers, and rear helical suspension for a smooth ride—ideal for urban commuting.",Yes,Q8,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3286/indo-wagen-q8-1276354631.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8/4-seaterelectric
2550,Indo Wagen Q8 Smart,"The Indo Wagen Q8 Smart is a practical electric e-rickshaw powered by a 48V BLDC motor (900W/1000W), offering a top speed of 25 km/h and a range of 80–100 km. It seats four passengers plus a driver and features hydraulic suspension, drum brakes, and utility add-ons like a windshield, wiper, and luggage carrier—ideal for city transport.",Yes,Q8 Smart,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3287/indo-wagen-q8-smart-562495929.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-smart/4-seaterelectric
